"13";"octobre  ";"2005";"lci-monde-2005-10-13.html                         ";"une                     ";"0,,3253803-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-28.html                         ";"grostitre               ";"0,,3248485-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-28.html                         ";"rappel                  ";"0,,3248378-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-29.html                         ";"rappel                  ";"0,,3248513-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-29.html                         ";"rappel                  ";"0,,3248568-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-29.html                         ";"rappel                  ";"0,,3248561-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-29.html                         ";"rappel                  ";"0,,3248378-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-30.html                         ";"rappel                  ";"0,,3248513-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-30.html                         ";"rappel                  ";"0,,3248568-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-09-30.html                         ";"rappel                  ";"0,,3248561-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-10-01.html                         ";"rappel                  ";"0,,3248513-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-10-01.html                         ";"rappel                  ";"0,,3248568-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-10-01.html                         ";"rappel                  ";"0,,3248561-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-10-02.html                         ";"rappel                  ";"0,,3248513-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-10-02.html                         ";"rappel                  ";"0,,3248568-vu5wx0leiduy,00.html                                            "
"25";"septembre";"2005";"lci-monde-2005-10-02.html                         ";"rappel                  ";"0,,3248561-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-12.html                         ";"une                     ";"0,,3218739-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-12.html                         ";"focus                   ";"0,,3218602-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-12.html                         ";"grostitre               ";"0,,3218488-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-12.html                         ";"grostitre               ";"0,,3218592-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-14.html                         ";"rappel                  ";"0,,3218739-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-14.html                         ";"rappel                  ";"0,,3218826-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-14.html                         ";"rappel                  ";"0,,3218592-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-15.html                         ";"rappel                  ";"0,,3218739-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-15.html                         ";"rappel                  ";"0,,3218826-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-15.html                         ";"rappel                  ";"0,,3218592-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-16.html                         ";"rappel                  ";"0,,3218869-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-16.html                         ";"rappel                  ";"0,,3218739-vu5wx0leiduy,00.html                                            "
"12";"mai      ";"2005";"lci-monde-2005-05-16.html                         ";"rappel                  ";"0,,3218826-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2002";"lci-monde-2005-03-03.html                         ";"voiraussi               ";"0,,960358-vu5wx0leiduy,00.html                                             "
"29";"novembre ";"2001";"lci-monde-2006-02-22.html                         ";"voiraussi               ";"0,,849403-vu5wx0leiduy,00.html                                             "
"25";"janvier  ";"2006";"lci-monde-2006-01-25.html                         ";"une                     ";"0,,3280497-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-25.html                         ";"focus                   ";"0,,3280349-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-25.html                         ";"grostitre               ";"0,,3280634-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-25.html                         ";"grostitre               ";"0,,3280610-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-26.html                         ";"voiraussi               ";"0,,3280497-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-26.html                         ";"voiraussi               ";"0,,3280727-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-26.html                         ";"voiraussi               ";"news/0,,3280774-vu5wx0leiduy,00.html',700,600,52);">                       "
"25";"janvier  ";"2006";"lci-monde-2006-01-26.html                         ";"grostitre               ";"0,,3280349-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-26.html                         ";"grostitre               ";"0,,3280634-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-26.html                         ";"grostitre               ";"0,,3280610-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"grostitre               ";"0,,3280349-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"rappel                  ";"0,,3280634-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"rappel                  ";"0,,3280610-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-28.html                         ";"grostitre               ";"0,,3280349-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-28.html                         ";"rappel                  ";"0,,3280634-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-28.html                         ";"rappel                  ";"0,,3280610-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-29.html                         ";"rappel                  ";"0,,3280349-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-29.html                         ";"rappel                  ";"0,,3280634-vu5wx0leiduy,00.html                                            "
"25";"janvier  ";"2006";"lci-monde-2006-01-29.html                         ";"rappel                  ";"0,,3280610-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"une                     ";"0,,3211681-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"voiraussi               ";"0,,3211680-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"voiraussi               ";"0,,3211685-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"voiraussi               ";"0,,3211709-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"voiraussi               ";"news/people/0,,3211690-vu5wx0leiduy,00.html',700,600,52);">                "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"voiraussi               ";"news/people/0,,3211691-vu5wx0leiduy,00.html',700,600,52);">                "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"focus                   ";"0,,3211680-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"grostitre               ";"0,,3211741-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"grostitre               ";"0,,3211705-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"grostitre               ";"0,,3211687-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"grostitre               ";"0,,3211590-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"grostitre               ";"0,,3211591-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-06.html                         ";"grostitre               ";"0,,3211380-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-08.html                         ";"rappel                  ";"0,,3211680-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-08.html                         ";"rappel                  ";"0,,3211693-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-08.html                         ";"rappel                  ";"0,,3211741-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-08.html                         ";"rappel                  ";"0,,3211852-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-08.html                         ";"rappel                  ";"0,,3211705-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-09.html                         ";"rappel                  ";"0,,3211693-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-09.html                         ";"rappel                  ";"0,,3211680-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-09.html                         ";"rappel                  ";"0,,3211741-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-09.html                         ";"rappel                  ";"0,,3211852-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-09.html                         ";"rappel                  ";"0,,3211705-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-10.html                         ";"rappel                  ";"0,,3211693-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-10.html                         ";"rappel                  ";"0,,3211680-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-10.html                         ";"rappel                  ";"0,,3211741-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-10.html                         ";"rappel                  ";"0,,3211852-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-10.html                         ";"rappel                  ";"0,,3211705-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-14.html                         ";"voiraussi               ";"0,,3211687-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-15.html                         ";"voiraussi               ";"0,,3211680-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-15.html                         ";"voiraussi               ";"0,,3211723-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-16.html                         ";"voiraussi               ";"0,,3211723-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-04-22.html                         ";"voiraussi               ";"0,,3211705-vu5wx0leiduy,00.html                                            "
"06";"avril    ";"2005";"lci-monde-2005-12-15.html                         ";"voiraussi               ";"0,,3211705-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"une                     ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"focus                   ";"0,,3280822-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"grostitre               ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-27.html                         ";"grostitre               ";"0,,3280992-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-28.html                         ";"voiraussi               ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-28.html                         ";"voiraussi               ";"news/monde/0,,3281049-vu5wx0leiduy,00.html',700,600,52);">                 "
"27";"janvier  ";"2006";"lci-monde-2006-01-28.html                         ";"grostitre               ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-29.html                         ";"grostitre               ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-30.html                         ";"grostitre               ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-30.html                         ";"rappel                  ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-31.html                         ";"grostitre               ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-01-31.html                         ";"rappel                  ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-02-01.html                         ";"grostitre               ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-02-01.html                         ";"rappel                  ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-02-02.html                         ";"grostitre               ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-02-02.html                         ";"rappel                  ";"0,,3280996-vu5wx0leiduy,00.html                                            "
"27";"janvier  ";"2006";"lci-monde-2006-02-03.html                         ";"rappel                  ";"0,,3281010-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-21.html                         ";"une                     ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-21.html                         ";"voiraussi               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-21.html                         ";"focus                   ";"0,,3285406-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-21.html                         ";"grostitre               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-21.html                         ";"grostitre               ";"0,,3285477-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-22.html                         ";"grostitre               ";"0,,3285587-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-22.html                         ";"grostitre               ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-22.html                         ";"grostitre               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-22.html                         ";"grostitre               ";"0,,3285477-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285587-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285595-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285477-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285595-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285587-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285477-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285595-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285587-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285477-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285595-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285587-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285477-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"21";"février  ";"2006";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"une                     ";"0,,3227695-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"focus                   ";"0,,3227469-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227570-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227720-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227494-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227363-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227236-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-25.html                         ";"voiraussi               ";"news/economie/0,,3228067-vu5wx0leiduy,00.html',700,600,52);">              "
"24";"juin     ";"2005";"lci-monde-2005-06-25.html                         ";"rappel                  ";"0,,3227695-vu5wx0leiduy,00.html                                            "
"24";"juin     ";"2005";"lci-monde-2005-06-26.html                         ";"rappel                  ";"0,,3227695-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-07.html                         ";"une                     ";"0,,3269658-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-07.html                         ";"focus                   ";"0,,3269611-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3269962-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3269658-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3269611-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3269944-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3269948-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3269962-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3269658-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3269611-vu5wx0leiduy,00.html                                            "
"07";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3269944-vu5wx0leiduy,00.html                                            "
"10";"septembre";"2003";"lci-monde-2005-03-03.html                         ";"voiraussi               ";"0,,1350143-vu5wx0leiduy,00.html                                            "
"23";"juin     ";"2004";"lci-monde-2005-05-20.html                         ";"voiraussi               ";"0,,3075479-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-13.html                         ";"une                     ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-13.html                         ";"focus                   ";"0,,3262496-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-13.html                         ";"grostitre               ";"0,,3262603-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-13.html                         ";"grostitre               ";"0,,3262568-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-13.html                         ";"grostitre               ";"0,,3262592-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-15.html                         ";"grostitre               ";"0,,3262603-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-15.html                         ";"grostitre               ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-15.html                         ";"grostitre               ";"0,,3262592-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-15.html                         ";"grostitre               ";"0,,3262663-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-15.html                         ";"grostitre               ";"0,,3262568-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-16.html                         ";"grostitre               ";"0,,3262603-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-16.html                         ";"rappel                  ";"0,,3262592-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-16.html                         ";"rappel                  ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-16.html                         ";"rappel                  ";"0,,3262663-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-16.html                         ";"rappel                  ";"0,,3262568-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-17.html                         ";"rappel                  ";"0,,3262603-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-17.html                         ";"rappel                  ";"0,,3262592-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-17.html                         ";"rappel                  ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-17.html                         ";"rappel                  ";"0,,3262663-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-17.html                         ";"rappel                  ";"0,,3262568-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-18.html                         ";"rappel                  ";"0,,3262603-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-18.html                         ";"rappel                  ";"0,,3262592-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-18.html                         ";"rappel                  ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-18.html                         ";"rappel                  ";"0,,3262663-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-11-18.html                         ";"rappel                  ";"0,,3262568-vu5wx0leiduy,00.html                                            "
"13";"novembre ";"2005";"lci-monde-2005-12-01.html                         ";"voiraussi               ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-10.html                         ";"voiraussi               ";"news/france/0,,3236673-vu5wx0leiduy,00.html',700,600,52);">                "
"09";"août     ";"2005";"lci-monde-2005-08-10.html                         ";"grostitre               ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-10.html                         ";"grostitre               ";"0,,3236499-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-11.html                         ";"rappel                  ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-11.html                         ";"rappel                  ";"0,,3236499-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-13.html                         ";"rappel                  ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-13.html                         ";"rappel                  ";"0,,3236499-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-14.html                         ";"rappel                  ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-14.html                         ";"rappel                  ";"0,,3236499-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-15.html                         ";"rappel                  ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"09";"août     ";"2005";"lci-monde-2005-08-15.html                         ";"rappel                  ";"0,,3236499-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-20.html                         ";"une                     ";"0,,3238430-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-20.html                         ";"voiraussi               ";"news/economie/0,,3238477-vu5wx0leiduy,00.html',700,600,52);">              "
"20";"août     ";"2005";"lci-monde-2005-08-20.html                         ";"focus                   ";"0,,3238323-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-20.html                         ";"grostitre               ";"0,,3238468-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-21.html                         ";"voiraussi               ";"0,,3238430-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-21.html                         ";"voiraussi               ";"news/economie/0,,3238558-vu5wx0leiduy,00.html',700,600,52);">              "
"20";"août     ";"2005";"lci-monde-2005-08-21.html                         ";"grostitre               ";"0,,3238486-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-21.html                         ";"grostitre               ";"0,,3238430-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-21.html                         ";"grostitre               ";"0,,3238468-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-22.html                         ";"voiraussi               ";"0,,3238480-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-22.html                         ";"grostitre               ";"0,,3238430-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-22.html                         ";"rappel                  ";"0,,3238487-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-22.html                         ";"rappel                  ";"0,,3238486-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-22.html                         ";"rappel                  ";"0,,3238468-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-23.html                         ";"rappel                  ";"0,,3238430-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-23.html                         ";"rappel                  ";"0,,3238487-vu5wx0leiduy,00.html                                            "
"20";"août     ";"2005";"lci-monde-2005-08-23.html                         ";"rappel                  ";"0,,3238486-vu5wx0leiduy,00.html                                            "
